itag	length	all	up	down
Solyc09g065560.2.1	1977	0	0	0
Solyc09g065570.2.1	1830	1	1	0
Solyc09g065590.2.1	1464	1	0	1
Solyc09g065600.2.1	381	0	0	0
Solyc09g065610.1.1	177	0	0	0
Solyc09g065630.2.1	1020	0	0	0
Solyc09g065640.2.1	2661	0	0	0
Solyc09g065650.2.1	2805	0	0	0
Solyc09g065670.2.1	1413	1	0	1
Solyc09g065690.2.1	1620	0	0	0
Solyc09g065700.2.1	10764	0	0	0
Solyc09g065710.1.1	2817	0	0	0
Solyc09g065720.2.1	1983	0	0	0
Solyc09g065730.2.1	1020	0	0	0
Solyc09g065740.1.1	1428	0	0	0
Solyc09g065760.2.1	1308	0	0	0
Solyc09g065770.1.1	1053	0	0	0
Solyc09g065780.2.1	1329	1	0	1
Solyc09g065790.1.1	531	1	1	0
Solyc09g065810.2.1	1803	0	0	0
Solyc09g065820.2.1	909	0	0	0
Solyc09g065830.2.1	768	0	0	0
Solyc09g065840.2.1	900	0	0	0
Solyc09g065850.2.1	558	1	0	1
Solyc09g065860.2.1	939	0	0	0
Solyc09g065870.2.1	1263	0	0	0
Solyc09g065880.2.1	1779	0	0	0
Solyc09g065900.2.1	1674	0	0	0
Solyc09g065910.1.1	213	0	0	0
Solyc09g065920.2.1	1134	0	0	0
Solyc09g065930.2.1	477	0	0	0
Solyc09g065940.2.1	411	0	0	0
Solyc09g065950.2.1	933	0	0	0
Solyc09g065990.2.1	1293	0	0	0
Solyc09g066000.1.1	531	0	0	0
Solyc09g066010.2.1	996	1	0	1
Solyc09g066020.1.1	360	0	0	0
Solyc09g066080.1.1	735	0	0	0
Solyc09g066090.2.1	657	0	0	0
Solyc09g066100.2.1	864	0	0	0
Solyc09g066120.2.1	1479	1	1	0
Solyc09g066130.2.1	1431	0	0	0
Solyc09g066140.2.1	3588	0	0	0
Solyc09g066210.2.1	1248	1	0	1
Solyc09g066280.2.1	1815	0	0	0
Solyc09g066290.2.1	1941	0	0	0
Solyc09g066420.2.1	1458	0	0	0
Solyc09g066430.2.1	402	0	0	0
Solyc09g066440.2.1	1383	0	0	0
Solyc09g066460.2.1	1617	0	0	0
Solyc09g066470.2.1	861	0	0	0
Solyc09g066480.2.1	3642	0	0	0
Solyc09g066490.2.1	852	0	0	0
Solyc09g066500.2.1	117	0	0	0
Solyc09g072570.2.1	1611	0	0	0
Solyc09g072580.2.1	435	1	0	1
Solyc09g072610.2.1	2196	1	0	1
Solyc09g072620.2.1	1638	1	0	1
Solyc09g072630.2.1	1302	1	1	0
Solyc09g072640.2.1	660	0	0	0
Solyc09g072650.2.1	2040	0	0	0
Solyc09g072670.2.1	663	1	1	0
Solyc09g072680.1.1	1182	0	0	0
Solyc09g072710.2.1	1497	0	0	0
Solyc09g072790.2.1	1185	0	0	0
Solyc09g072800.2.1	1317	0	0	0
Solyc09g072810.2.1	3660	0	0	0
Solyc09g072830.2.1	1353	0	0	0
Solyc09g072850.1.1	261	0	0	0
Solyc09g072860.1.1	1380	0	0	0
Solyc09g072870.2.1	423	0	0	0
Solyc09g072880.2.1	876	0	0	0
Solyc09g072890.1.1	2478	0	0	0
Solyc09g072900.2.1	720	0	0	0
Solyc09g072970.2.1	282	0	0	0
Solyc09g072980.2.1	1239	0	0	0
Solyc09g072990.2.1	1284	0	0	0
Solyc09g073000.2.1	1353	0	0	0
Solyc09g074060.2.1	1263	0	0	0
Solyc09g074090.2.1	978	0	0	0
Solyc09g074100.2.1	1455	1	1	0
Solyc09g074110.2.1	7419	0	0	0
Solyc09g074230.2.1	1443	0	0	0
Solyc09g074240.1.1	1917	0	0	0
Solyc09g074260.1.1	1188	0	0	0
Solyc09g074270.2.1	1038	0	0	0
Solyc09g074300.1.1	429	1	1	0
Solyc09g074310.2.1	1080	0	0	0
Solyc09g074320.2.1	2538	0	0	0
Solyc09g074330.2.1	2805	0	0	0
Solyc09g074340.2.1	1254	0	0	0
Solyc09g074360.2.1	1311	0	0	0
Solyc09g074370.2.1	858	0	0	0
Solyc09g074380.2.1	2097	0	0	0
Solyc09g074400.2.1	1056	0	0	0
Solyc09g074410.2.1	888	0	0	0
Solyc09g074420.2.1	1866	0	0	0
Solyc09g074430.2.1	1167	0	0	0
Solyc09g074450.1.1	399	0	0	0
Solyc09g074460.1.1	1134	0	0	0
Solyc09g074470.2.1	855	0	0	0
Solyc09g074510.2.1	1191	0	0	0
Solyc09g074520.2.1	1746	0	0	0
Solyc09g074540.2.1	123	0	0	0
Solyc09g074550.2.1	486	1	1	0
Solyc09g074560.2.1	1122	0	0	0
Solyc09g074620.2.1	249	0	0	0
Solyc09g074630.2.1	1536	0	0	0
Solyc09g074640.2.1	1308	0	0	0
Solyc09g074650.2.1	1263	0	0	0
Solyc09g074660.2.1	2286	0	0	0
Solyc09g074670.2.1	4977	0	0	0
Solyc09g074680.2.1	2223	0	0	0
Solyc09g074690.2.1	927	0	0	0
Solyc09g074700.1.1	180	0	0	0
Solyc09g074710.2.1	555	0	0	0
Solyc09g074720.1.1	720	0	0	0
Solyc09g074830.2.1	1533	0	0	0
Solyc09g074840.2.1	1506	1	1	0
Solyc09g074850.2.1	603	0	0	0
Solyc09g074860.2.1	174	0	0	0
Solyc09g074870.2.1	558	0	0	0
Solyc09g074880.2.1	1341	0	0	0
Solyc09g074900.2.1	1302	0	0	0
Solyc09g074910.1.1	597	0	0	0
Solyc09g074920.2.1	780	0	0	0
Solyc09g074930.2.1	864	0	0	0
Solyc09g074940.1.1	4212	0	0	0
Solyc09g074950.2.1	3714	0	0	0
Solyc09g074970.2.1	777	0	0	0
Solyc09g074980.2.1	2391	0	0	0
Solyc09g074990.2.1	429	0	0	0
Solyc09g075000.2.1	1158	0	0	0
Solyc09g075010.2.1	678	0	0	0
Solyc09g075020.2.1	4542	0	0	0
Solyc09g075030.2.1	591	0	0	0
Solyc09g075040.2.1	1002	0	0	0
Solyc09g075050.1.1	150	0	0	0
Solyc09g075070.2.1	1566	0	0	0
Solyc09g075080.2.1	978	0	0	0
Solyc09g075090.1.1	918	0	0	0
Solyc09g075100.2.1	327	0	0	0
Solyc09g075110.1.1	192	0	0	0
Solyc09g075120.2.1	675	0	0	0
Solyc09g075130.2.1	330	0	0	0
Solyc09g075140.2.1	1059	0	0	0
Solyc09g075150.2.1	375	0	0	0
Solyc09g075160.2.1	378	0	0	0
Solyc09g075170.1.1	1350	1	0	1
Solyc09g075180.2.1	1359	0	0	0
Solyc09g075190.2.1	2250	0	0	0
Solyc09g075200.2.1	762	0	0	0
Solyc09g075210.2.1	294	0	0	0
Solyc09g075220.1.1	552	0	0	0
Solyc09g075230.1.1	516	0	0	0
Solyc09g075240.1.1	438	0	0	0
Solyc09g075260.2.1	528	0	0	0
Solyc09g075270.1.1	360	0	0	0
Solyc09g075280.1.1	2415	0	0	0
Solyc09g075290.2.1	564	0	0	0
Solyc09g075300.2.1	957	1	0	1
Solyc09g075320.1.1	597	0	0	0
Solyc09g075350.2.1	1689	0	0	0
Solyc09g075360.2.1	1533	0	0	0
Solyc09g075370.2.1	690	0	0	0
Solyc09g075390.2.1	2628	0	0	0
Solyc09g075420.2.1	783	0	0	0
Solyc09g075430.2.1	657	0	0	0
Solyc09g075440.2.1	1908	0	0	0
Solyc09g075450.2.1	1485	0	0	0
Solyc09g075460.2.1	1443	0	0	0
Solyc09g075480.2.1	3003	0	0	0
Solyc09g075490.2.1	975	0	0	0
Solyc09g075500.2.1	1299	0	0	0
Solyc09g075530.2.1	960	0	0	0
Solyc09g075540.1.1	1959	0	0	0
Solyc09g075550.2.1	3486	0	0	0
Solyc09g075560.1.1	1104	0	0	0
Solyc09g075570.1.1	429	0	0	0
Solyc09g075590.1.1	471	0	0	0
Solyc09g075610.2.1	270	0	0	0
Solyc09g075640.2.1	2274	0	0	0
Solyc09g075670.1.1	951	0	0	0
Solyc09g075680.1.1	993	0	0	0
Solyc09g075690.1.1	990	0	0	0
Solyc09g075700.1.1	987	0	0	0
Solyc09g075710.1.1	984	0	0	0
Solyc09g075720.2.1	1410	0	0	0
Solyc09g075730.2.1	1536	0	0	0
Solyc09g075740.1.1	717	0	0	0
Solyc09g075750.1.1	996	0	0	0
Solyc09g075760.2.1	1107	0	0	0
Solyc09g075790.2.1	1887	0	0	0
Solyc09g075800.2.1	2382	0	0	0
Solyc09g075810.2.1	552	0	0	0
Solyc09g075820.2.1	1572	0	0	0
Solyc09g075830.2.1	5028	0	0	0
Solyc09g075850.2.1	1275	0	0	0
Solyc09g075860.2.1	2634	0	0	0
Solyc09g075870.1.1	2565	0	0	0
Solyc09g075890.2.1	771	0	0	0
Solyc09g075900.2.1	996	0	0	0
Solyc09g075950.1.1	1731	0	0	0
Solyc09g075960.1.1	912	0	0	0
Solyc09g075970.2.1	1272	0	0	0
Solyc09g075990.2.1	870	0	0	0
Solyc09g076000.2.1	2196	0	0	0
Solyc09g076010.2.1	4095	1	0	1
Solyc09g076020.2.1	867	0	0	0
Solyc09g076030.2.1	624	0	0	0
Solyc09g076040.2.1	1539	0	0	0
Solyc09g076050.2.1	1545	0	0	0
Solyc09g082050.2.1	1944	0	0	0
Solyc09g082060.2.1	978	1	0	1
Solyc09g082120.2.1	426	0	0	0
Solyc09g082130.2.1	1245	0	0	0
Solyc09g082140.2.1	996	1	1	0
Solyc09g082150.1.1	330	0	0	0
Solyc09g082160.2.1	744	0	0	0
Solyc09g082170.2.1	2169	0	0	0
Solyc09g082180.2.1	1080	0	0	0
Solyc09g082200.2.1	1668	0	0	0
Solyc09g082210.2.1	885	0	0	0
Solyc09g082260.1.1	909	0	0	0
Solyc09g082270.2.1	498	0	0	0
Solyc09g082320.2.1	615	0	0	0
Solyc09g082370.2.1	1875	0	0	0
Solyc09g082380.2.1	1710	0	0	0
Solyc09g082390.1.1	1602	0	0	0
Solyc09g082400.1.1	2220	0	0	0
Solyc09g082410.1.1	210	0	0	0
Solyc09g082450.1.1	2514	0	0	0
Solyc09g082470.2.1	1188	0	0	0
Solyc09g082490.2.1	882	0	0	0
Solyc09g082500.2.1	2490	0	0	0
Solyc09g082510.2.1	5583	0	0	0
Solyc09g082520.2.1	783	0	0	0
Solyc09g082540.2.1	957	1	1	0
Solyc09g082560.2.1	1404	0	0	0
Solyc09g082580.2.1	1398	0	0	0
Solyc09g082620.2.1	324	0	0	0
Solyc09g082630.2.1	570	1	0	1
Solyc09g082650.2.1	729	0	0	0
Solyc09g082660.2.1	708	0	0	0
Solyc09g082680.2.1	2181	0	0	0
Solyc09g082690.2.1	576	1	0	1
Solyc09g082700.2.1	516	0	0	0
Solyc09g082710.2.1	429	0	0	0
Solyc09g082720.2.1	1038	0	0	0
Solyc09g082730.2.1	1041	0	0	0
Solyc09g082770.2.1	657	0	0	0
Solyc09g082780.2.1	756	0	0	0
Solyc09g082790.2.1	1005	0	0	0
Solyc09g082800.2.1	3357	0	0	0
Solyc09g082810.2.1	492	0	0	0
Solyc09g082830.2.1	2949	0	0	0
Solyc09g082860.2.1	1395	0	0	0
Solyc09g082940.2.1	300	0	0	0
Solyc09g082950.1.1	975	0	0	0
Solyc09g082960.1.1	336	0	0	0
Solyc09g082970.2.1	1782	0	0	0
Solyc09g082980.2.1	1197	1	0	1
Solyc09g082990.2.1	1131	0	0	0
Solyc09g083000.2.1	1365	0	0	0
Solyc09g083020.1.1	474	0	0	0
Solyc09g083030.1.1	504	0	0	0
Solyc09g083050.2.1	1542	0	0	0
Solyc09g083070.2.1	246	0	0	0
Solyc09g083080.2.1	1659	0	0	0
Solyc09g083090.2.1	1167	0	0	0
Solyc09g083100.1.1	1305	0	0	0
Solyc09g083110.1.1	2901	1	0	1
Solyc09g083120.2.1	2019	0	0	0
Solyc09g083130.2.1	2304	0	0	0
Solyc09g083150.2.1	762	0	0	0
Solyc09g083190.2.1	651	1	0	1
Solyc09g083200.2.1	1149	0	0	0
Solyc09g083210.2.1	1890	0	0	0
Solyc09g083220.2.1	915	1	0	1
Solyc09g083230.1.1	1146	0	0	0
Solyc09g083240.2.1	483	0	0	0
Solyc09g083250.2.1	1590	0	0	0
Solyc09g083260.2.1	765	0	0	0
Solyc09g083270.2.1	1011	0	0	0
Solyc09g083280.2.1	591	1	0	1
Solyc09g083290.2.1	711	0	0	0
Solyc09g083320.1.1	507	0	0	0
Solyc09g083330.2.1	1275	0	0	0
Solyc09g083340.1.1	519	0	0	0
Solyc09g083350.2.1	2652	0	0	0
Solyc09g083370.2.1	456	0	0	0
Solyc09g083380.2.1	579	0	0	0
Solyc09g083390.1.1	2946	0	0	0
Solyc09g083400.2.1	1179	0	0	0
Solyc09g083410.2.1	1404	0	0	0
Solyc09g083420.2.1	2325	0	0	0
Solyc09g083440.2.1	336	0	0	0
Solyc09g084450.2.1	336	0	0	0
Solyc09g084470.2.1	336	0	0	0
Solyc09g084480.2.1	336	0	0	0
Solyc09g084490.2.1	333	0	0	0
Solyc09g089500.2.1	339	0	0	0
Solyc09g089530.2.1	345	1	1	0
Solyc09g089550.2.1	2418	1	1	0
Solyc09g089560.2.1	3315	0	0	0
Solyc09g089610.2.1	2265	0	0	0
Solyc09g089630.2.1	438	0	0	0
Solyc09g089640.2.1	1893	0	0	0
Solyc09g089660.2.1	1620	1	0	1
Solyc09g089670.2.1	486	0	0	0
Solyc09g089690.2.1	1128	1	0	1
Solyc09g089850.2.1	459	0	0	0
Solyc09g089870.2.1	681	0	0	0
Solyc09g089880.2.1	756	0	0	0
Solyc09g089890.1.1	1050	0	0	0
Solyc09g089940.1.1	1914	0	0	0
Solyc09g089980.1.1	702	1	1	0
Solyc09g090020.2.1	846	0	0	0
Solyc09g090030.1.1	1140	0	0	0
Solyc09g090040.2.1	687	0	0	0
Solyc09g090050.2.1	642	0	0	0
Solyc09g090060.2.1	993	0	0	0
Solyc09g090070.1.1	1617	0	0	0
Solyc09g090100.2.1	1908	0	0	0
Solyc09g090110.2.1	438	0	0	0
Solyc09g090120.2.1	474	0	0	0
Solyc09g090130.2.1	807	0	0	0
Solyc09g090140.2.1	999	0	0	0
Solyc09g090160.2.1	1506	0	0	0
Solyc09g090180.1.1	627	0	0	0
Solyc09g090190.2.1	1857	0	0	0
Solyc09g090200.2.1	1644	0	0	0
Solyc09g090220.2.1	2109	1	1	0
Solyc09g090230.1.1	351	1	1	0
Solyc09g090240.1.1	588	0	0	0
Solyc09g090250.2.1	1395	0	0	0
Solyc09g090270.2.1	3837	0	0	0
Solyc09g090290.2.1	2556	0	0	0
Solyc09g090310.1.1	774	0	0	0
Solyc09g090320.1.1	2814	0	0	0
Solyc09g090330.2.1	831	0	0	0
Solyc09g090340.1.1	2949	0	0	0
Solyc09g090370.2.1	1041	0	0	0
Solyc09g090380.1.1	444	0	0	0
Solyc09g090390.1.1	852	0	0	0
Solyc09g090400.2.1	1158	0	0	0
Solyc09g090410.2.1	450	0	0	0
Solyc09g090420.2.1	3318	0	0	0
Solyc09g090430.2.1	471	0	0	0
Solyc09g090440.1.1	1680	0	0	0
Solyc09g090460.2.1	1323	0	0	0
Solyc09g090470.2.1	1827	0	0	0
Solyc09g090510.2.1	2589	1	0	1
Solyc09g090520.2.1	1428	0	0	0
Solyc09g090530.2.1	894	0	0	0
Solyc09g090540.2.1	294	0	0	0
Solyc09g090550.2.1	1125	0	0	0
Solyc09g090560.1.1	867	0	0	0
Solyc09g090570.2.1	360	1	0	1
Solyc09g090580.2.1	603	0	0	0
Solyc09g090610.2.1	423	0	0	0
Solyc09g090640.2.1	1824	0	0	0
Solyc09g090660.2.1	1566	0	0	0
Solyc09g090670.2.1	1011	0	0	0
Solyc09g090680.2.1	990	0	0	0
Solyc09g090690.2.1	1266	0	0	0
Solyc09g090700.1.1	1569	0	0	0
Solyc09g090710.2.1	423	0	0	0
Solyc09g090720.2.1	1161	0	0	0
Solyc09g090730.1.1	1473	0	0	0
Solyc09g090740.2.1	2400	0	0	0
Solyc09g090750.2.1	753	0	0	0
Solyc09g090760.2.1	2442	0	0	0
Solyc09g090780.1.1	1899	0	0	0
Solyc09g090810.1.1	2091	0	0	0
Solyc09g090820.2.1	432	0	0	0
Solyc09g090830.2.1	957	0	0	0
Solyc09g090840.2.1	1731	0	0	0
Solyc09g090860.2.1	882	0	0	0
Solyc09g090870.2.1	3414	0	0	0
Solyc09g090910.1.1	849	0	0	0
Solyc09g090930.2.1	1197	0	0	0
Solyc09g090940.2.1	1407	0	0	0
Solyc09g090960.2.1	846	0	0	0
Solyc09g090980.2.1	483	0	0	0
Solyc09g090990.2.1	483	0	0	0
Solyc09g091010.2.1	888	0	0	0
Solyc09g091020.2.1	2331	1	1	0
Solyc09g091030.2.1	1743	0	0	0
Solyc09g091050.2.1	2592	0	0	0
Solyc09g091060.2.1	675	0	0	0
Solyc09g091070.1.1	897	0	0	0
Solyc09g091090.1.1	1296	0	0	0
Solyc09g091100.2.1	1380	0	0	0
Solyc09g091110.2.1	546	0	0	0
Solyc09g091120.2.1	2370	0	0	0
Solyc09g091150.2.1	297	0	0	0
Solyc09g091160.1.1	309	0	0	0
Solyc09g091170.2.1	432	0	0	0
Solyc09g091180.2.1	1740	0	0	0
Solyc09g091190.2.1	711	0	0	0
Solyc09g091200.2.1	1170	0	0	0
Solyc09g091230.2.1	1284	0	0	0
Solyc09g091240.2.1	1098	0	0	0
Solyc09g091250.2.1	915	0	0	0
Solyc09g091260.2.1	3327	0	0	0
Solyc09g091270.1.1	495	0	0	0
Solyc09g091280.2.1	3057	0	0	0
Solyc09g091370.2.1	2700	0	0	0
Solyc09g091390.2.1	399	1	1	0
Solyc09g091400.2.1	3384	0	0	0
Solyc09g091410.1.1	498	0	0	0
Solyc09g091420.2.1	627	0	0	0
Solyc09g091430.2.1	1356	0	0	0
Solyc09g091440.2.1	1497	0	0	0
Solyc09g091450.2.1	363	0	0	0
Solyc09g091460.2.1	3708	1	1	0
Solyc09g091470.2.1	1398	0	0	0
Solyc09g091480.2.1	2145	0	0	0
Solyc09g091500.2.1	267	0	0	0
Solyc09g091510.2.1	1170	0	0	0
Solyc09g091560.2.1	1959	0	0	0
Solyc09g091570.2.1	1518	0	0	0
Solyc09g091580.2.1	2358	0	0	0
Solyc09g091590.2.1	897	0	0	0
Solyc09g091630.1.1	159	0	0	0
Solyc09g091650.2.1	3000	0	0	0
Solyc09g091660.2.1	4323	0	0	0
Solyc09g091690.1.1	1167	0	0	0
Solyc09g091700.2.1	939	0	0	0
Solyc09g091710.1.1	1209	0	0	0
Solyc09g091740.2.1	651	0	0	0
Solyc09g091750.2.1	3015	0	0	0
Solyc09g091780.2.1	633	0	0	0
Solyc09g091790.2.1	1329	0	0	0
Solyc09g091800.2.1	447	1	1	0
Solyc09g091810.1.1	264	0	0	0
Solyc09g091820.2.1	1077	0	0	0
Solyc09g091830.2.1	1206	0	0	0
Solyc09g091840.2.1	1365	0	0	0
Solyc09g091850.2.1	2811	0	0	0
Solyc09g091860.2.1	2013	0	0	0
Solyc09g091880.2.1	870	0	0	0
Solyc09g091900.2.1	648	0	0	0
Solyc09g091920.2.1	594	0	0	0
Solyc09g091930.2.1	3093	0	0	0
Solyc09g091940.2.1	321	0	0	0
Solyc09g091960.2.1	1389	1	1	0
Solyc09g091970.2.1	942	1	0	1
Solyc09g091980.2.1	618	0	0	0
Solyc09g092030.2.1	1065	0	0	0
Solyc09g092040.2.1	747	0	0	0
Solyc09g092050.2.1	2076	1	1	0
Solyc09g092070.2.1	1257	0	0	0
Solyc09g092080.2.1	387	0	0	0
Solyc09g092090.2.1	615	0	0	0
Solyc09g092100.2.1	8145	0	0	0
Solyc09g092110.2.1	390	0	0	0
Solyc09g092120.2.1	573	0	0	0
Solyc09g092130.2.1	3195	0	0	0
Solyc09g092140.2.1	2343	0	0	0
Solyc09g092150.1.1	1611	0	0	0
Solyc09g092160.2.1	2679	0	0	0
Solyc09g092180.2.1	1248	0	0	0
Solyc09g092210.2.1	2163	0	0	0
Solyc09g092220.2.1	993	0	0	0
Solyc09g092230.2.1	633	0	0	0
Solyc09g092240.2.1	8043	0	0	0
Solyc09g092250.2.1	2694	0	0	0
Solyc09g092270.2.1	1284	0	0	0
Solyc09g092320.2.1	351	0	0	0
Solyc09g092330.1.1	1359	0	0	0
Solyc09g092340.2.1	903	0	0	0
Solyc09g092360.2.1	771	0	0	0
Solyc09g092380.2.1	1458	0	0	0
Solyc09g092390.2.1	1458	0	0	0
Solyc09g092420.1.1	858	1	0	1
Solyc09g092430.2.1	1470	0	0	0
Solyc09g092440.1.1	1833	0	0	0
Solyc09g092450.2.1	2172	0	0	0
Solyc09g092460.2.1	1245	0	0	0
Solyc09g092510.2.1	2712	0	0	0
Solyc09g092520.2.1	831	0	0	0
Solyc09g092530.2.1	792	0	0	0
Solyc09g092550.2.1	2913	0	0	0
Solyc09g092680.2.1	2301	0	0	0
Solyc09g092690.2.1	1746	0	0	0
Solyc09g092710.2.1	375	0	0	0
Solyc09g092720.2.1	432	0	0	0
Solyc09g092760.2.1	390	0	0	0
Solyc09g097770.2.1	267	1	0	1
Solyc09g097780.2.1	519	0	0	0
Solyc09g097800.2.1	123	0	0	0
Solyc09g097820.2.1	2082	0	0	0
Solyc09g097830.2.1	2958	0	0	0
Solyc09g097840.1.1	1413	0	0	0
Solyc09g097850.1.1	405	0	0	0
Solyc09g097860.2.1	4104	1	1	0
Solyc09g097870.2.1	1296	1	0	1
Solyc09g097880.2.1	2595	0	0	0
Solyc09g097900.2.1	651	0	0	0
Solyc09g097910.2.1	1173	1	0	1
Solyc09g097920.1.1	1386	0	0	0
Solyc09g097930.2.1	462	1	1	0
Solyc09g097960.2.1	1041	0	0	0
Solyc09g097970.2.1	1041	0	0	0
Solyc09g097980.2.1	1056	0	0	0
Solyc09g098040.2.1	3597	0	0	0
Solyc09g098050.2.1	1830	0	0	0
Solyc09g098070.2.1	1851	0	0	0
Solyc09g098090.2.1	1038	0	0	0
Solyc09g098100.2.1	3840	0	0	0
Solyc09g098110.2.1	1074	0	0	0
Solyc09g098130.1.1	3738	0	0	0
Solyc09g098140.2.1	384	0	0	0
Solyc09g098150.2.1	1251	0	0	0
Solyc09g098170.2.1	654	0	0	0
Solyc09g098180.2.1	993	0	0	0
Solyc09g098190.2.1	642	0	0	0
Solyc09g098200.2.1	798	1	0	1
Solyc09g098220.2.1	609	0	0	0
Solyc09g098230.2.1	1875	0	0	0
Solyc09g098240.2.1	3111	0	0	0
Solyc09g098250.2.1	2214	0	0	0
Solyc09g098260.1.1	1767	0	0	0
Solyc09g098280.2.1	1017	0	0	0
Solyc09g098290.2.1	3039	0	0	0
Solyc09g098300.2.1	276	0	0	0
Solyc09g098310.2.1	282	0	0	0
Solyc09g098330.2.1	1323	0	0	0
Solyc09g098340.2.1	1452	0	0	0
Solyc09g098350.2.1	1221	0	0	0
Solyc09g098360.2.1	783	0	0	0
Solyc09g098370.2.1	2976	0	0	0
Solyc09g098390.2.1	1068	0	0	0
Solyc09g098420.1.1	3813	0	0	0
Solyc09g098440.2.1	213	0	0	0
Solyc09g098450.2.1	2370	0	0	0
Solyc09g098490.2.1	3024	0	0	0
Solyc09g098500.2.1	393	0	0	0
Solyc09g098520.2.1	1218	0	0	0
Solyc09g098530.2.1	1377	0	0	0
Solyc09g098540.2.1	960	0	0	0
Solyc09g098550.2.1	1299	0	0	0
Solyc09g098560.2.1	1509	0	0	0
Solyc09g098580.2.1	2634	0	0	0
Solyc09g098590.2.1	2439	0	0	0
Solyc10g005000.2.1	1185	0	0	0
Solyc10g005030.2.1	1938	0	0	0
Solyc10g005050.2.1	543	0	0	0
Solyc10g005060.2.1	1095	1	0	1
Solyc10g005080.2.1	2289	0	0	0
Solyc10g005090.2.1	2550	0	0	0
Solyc10g005100.2.1	606	0	0	0
Solyc10g005110.2.1	1200	0	0	0
Solyc10g005120.1.1	1005	0	0	0
Solyc10g005130.2.1	5667	0	0	0
Solyc10g005180.2.1	801	0	0	0
Solyc10g005200.2.1	1443	1	0	1
Solyc10g005210.2.1	1047	0	0	0
Solyc10g005230.2.1	246	0	0	0
Solyc10g005250.2.1	1248	0	0	0
Solyc10g005260.2.1	1236	0	0	0
Solyc10g005280.1.1	1209	0	0	0
Solyc10g005290.2.1	1074	0	0	0
Solyc10g005310.2.1	1101	0	0	0
Solyc10g005330.2.1	2139	0	0	0
Solyc10g005400.2.1	1053	0	0	0
Solyc10g005450.1.1	1245	0	0	0
Solyc10g005470.2.1	420	0	0	0
Solyc10g005480.2.1	534	0	0	0
Solyc10g005490.2.1	3777	0	0	0
Solyc10g005500.2.1	1239	0	0	0
Solyc10g005510.2.1	1260	0	0	0
Solyc10g005520.2.1	1467	0	0	0
Solyc10g005530.2.1	2586	0	0	0
Solyc10g005540.2.1	795	0	0	0
Solyc10g005550.1.1	732	0	0	0
Solyc10g005560.2.1	465	0	0	0
Solyc10g005570.1.1	270	0	0	0
Solyc10g005580.2.1	1032	0	0	0
Solyc10g005590.2.1	1251	0	0	0
Solyc10g005600.2.1	2850	0	0	0
Solyc10g005610.1.1	1116	0	0	0
Solyc10g005620.2.1	1110	0	0	0
Solyc10g005630.2.1	1158	0	0	0
Solyc10g005640.2.1	1671	0	0	0
Solyc10g005650.2.1	2235	0	0	0
Solyc10g005660.2.1	942	0	0	0
Solyc10g005670.1.1	279	0	0	0
Solyc10g005690.2.1	2271	0	0	0
Solyc10g005700.2.1	2184	0	0	0
Solyc10g005720.1.1	312	0	0	0
Solyc10g005730.2.1	1341	0	0	0
Solyc10g005750.2.1	693	0	0	0
Solyc10g005770.2.1	1842	0	0	0
Solyc10g005780.2.1	615	0	0	0
Solyc10g005790.2.1	1941	0	0	0
Solyc10g005800.2.1	699	0	0	0
Solyc10g005810.2.1	810	0	0	0
Solyc10g005820.1.1	360	0	0	0
Solyc10g005830.2.1	765	0	0	0
Solyc10g005840.2.1	747	0	0	0
Solyc10g005850.2.1	2466	0	0	0
Solyc10g005870.2.1	642	1	0	1
Solyc10g005880.2.1	1269	1	0	1
Solyc10g005890.2.1	1224	0	0	0
Solyc10g005900.2.1	1827	0	0	0
Solyc10g005910.2.1	2133	0	0	0
Solyc10g005920.2.1	4257	0	0	0
Solyc10g005930.1.1	654	0	0	0
Solyc10g005950.2.1	846	0	0	0
Solyc10g005960.1.1	1248	0	0	0
Solyc10g005980.1.1	1719	0	0	0
Solyc10g005990.2.1	2532	0	0	0
Solyc10g006000.2.1	1665	0	0	0
Solyc10g006010.2.1	1050	0	0	0
Solyc10g006020.2.1	1080	0	0	0
Solyc10g006030.2.1	567	0	0	0
Solyc10g006040.1.1	1098	0	0	0
Solyc10g006050.2.1	1302	0	0	0
Solyc10g006070.2.1	666	0	0	0
Solyc10g006090.2.1	3840	0	0	0
Solyc10g006100.2.1	1644	0	0	0
Solyc10g006130.1.1	666	0	0	0
Solyc10g006140.2.1	501	0	0	0
Solyc10g006150.2.1	696	0	0	0
Solyc10g006170.2.1	858	0	0	0
Solyc10g006180.2.1	150	0	0	0
Solyc10g006190.2.1	954	0	0	0
Solyc10g006200.2.1	501	0	0	0
Solyc10g006220.2.1	984	0	0	0
Solyc10g006230.2.1	813	1	0	1
Solyc10g006240.2.1	732	0	0	0
Solyc10g006260.2.1	2370	0	0	0
Solyc10g006270.2.1	444	0	0	0
Solyc10g006290.2.1	564	0	0	0
Solyc10g006300.2.1	1317	0	0	0
Solyc10g006310.2.1	360	0	0	0
Solyc10g006320.2.1	756	0	0	0
Solyc10g006330.2.1	2652	1	0	1
Solyc10g006350.2.1	2595	1	1	0
Solyc10g006360.1.1	501	0	0	0
Solyc10g006370.2.1	519	0	0	0
Solyc10g006390.2.1	1560	0	0	0
Solyc10g006400.2.1	1407	0	0	0
Solyc10g006410.2.1	1707	0	0	0
Solyc10g006440.2.1	1353	0	0	0
