itag	up	down	all	length
15099	Solyc10g024360.1.1	0	0	0	2526
15100	Solyc10g024400.1.1	0	0	0	2052
15101	Solyc10g024410.1.1	0	0	0	873
15102	Solyc10g024420.1.1	0	0	0	4434
15103	Solyc10g024470.1.1	0	0	0	1473
15104	Solyc10g031550.1.1	0	0	0	339
15105	Solyc10g031560.1.1	0	1	1	342
15106	Solyc10g035570.1.1	0	0	0	573
15107	Solyc10g036800.1.1	0	0	0	759
15108	Solyc10g037880.1.1	0	0	0	492
15109	Solyc10g037890.1.1	0	0	0	549
15110	Solyc10g037900.1.1	0	0	0	978
15111	Solyc10g037910.1.1	0	0	0	708
15112	Solyc10g037950.1.1	0	0	0	645
15113	Solyc10g037960.1.1	0	0	0	720
15114	Solyc10g037980.1.1	0	0	0	399
15115	Solyc10g038000.1.1	0	0	0	1083
15116	Solyc10g038010.1.1	0	0	0	540
15117	Solyc10g038050.1.1	0	0	0	1179
15118	Solyc10g038060.1.1	0	0	0	438
15119	Solyc10g038070.1.1	0	0	0	471
15120	Solyc10g038080.1.1	0	0	0	1545
15121	Solyc10g038110.1.1	0	0	0	288
15122	Solyc10g038120.1.1	0	0	0	1176
15123	Solyc10g038130.1.1	0	0	0	1251
15124	Solyc10g038190.1.1	0	0	0	2094
15125	Solyc10g039190.1.1	0	0	0	2853
15126	Solyc10g039210.2.1	0	0	0	1566
15127	Solyc10g039270.1.1	0	0	0	774
15128	Solyc10g039280.1.1	0	0	0	939
15129	Solyc10g039290.1.1	0	0	0	1719
15130	Solyc10g039300.1.1	0	0	0	1710
15131	Solyc10g039320.1.1	0	0	0	1446
15132	Solyc10g039360.1.1	0	0	0	1215
15133	Solyc10g039380.1.1	0	0	0	606
15134	Solyc10g039430.1.1	0	0	0	786
15135	Solyc10g044450.1.1	0	0	0	1446
15136	Solyc10g044470.1.1	0	0	0	2295
15137	Solyc10g044480.1.1	0	0	0	1767
15138	Solyc10g044510.1.1	0	0	0	1677
15139	Solyc10g044520.1.1	0	0	0	435
15140	Solyc10g044540.1.1	0	0	0	882
15141	Solyc10g044550.1.1	0	1	1	246
15142	Solyc10g044560.1.1	0	0	0	522
15143	Solyc10g044630.1.1	0	0	0	915
15144	Solyc10g044640.1.1	0	0	0	258
15145	Solyc10g044670.1.1	0	0	0	3372
15146	Solyc10g044710.1.1	0	0	0	750
15147	Solyc10g044720.1.1	0	0	0	177
15148	Solyc10g044740.1.1	0	0	0	1917
15149	Solyc10g044780.1.1	0	0	0	1323
15150	Solyc10g044840.1.1	0	0	0	897
15151	Solyc10g044850.1.1	0	0	0	267
15152	Solyc10g044890.1.1	0	0	0	2400
15153	Solyc10g044900.1.1	0	0	0	288
15154	Solyc10g044910.1.1	0	0	0	1011
15155	Solyc10g044930.1.1	0	0	0	1740
15156	Solyc10g044960.1.1	0	0	0	1299
15157	Solyc10g045000.1.1	0	0	0	1020
15158	Solyc10g045050.1.1	0	0	0	324
15159	Solyc10g045100.1.1	0	0	0	750
15160	Solyc10g045140.1.1	0	0	0	279
15161	Solyc10g045180.1.1	0	0	0	369
15162	Solyc10g045190.1.1	0	0	0	360
15163	Solyc10g045220.1.1	0	0	0	1176
15164	Solyc10g045230.1.1	0	0	0	300
15165	Solyc10g045240.1.1	1	0	1	1539
15166	Solyc10g045270.1.1	0	0	0	738
15167	Solyc10g045280.1.1	0	0	0	366
15168	Solyc10g045290.1.1	0	0	0	5520
15169	Solyc10g045310.1.1	0	0	0	690
15170	Solyc10g045320.1.1	0	0	0	342
15171	Solyc10g045350.1.1	0	0	0	414
15172	Solyc10g045380.1.1	0	0	0	1839
15173	Solyc10g045390.1.1	0	0	0	126
15174	Solyc10g045400.1.1	0	0	0	1215
15175	Solyc10g045420.1.1	0	0	0	1509
15176	Solyc10g045430.1.1	0	0	0	966
15177	Solyc10g045490.1.1	0	0	0	1419
15178	Solyc10g045540.1.1	0	0	0	1413
15179	Solyc10g045550.1.1	0	0	0	648
15180	Solyc10g045600.1.1	0	0	0	1566
15181	Solyc10g045620.1.1	0	0	0	1020
15182	Solyc10g045630.1.1	0	0	0	789
15183	Solyc10g045640.1.1	0	0	0	645
15184	Solyc10g046770.1.1	0	0	0	345
15185	Solyc10g046850.1.1	0	0	0	111
15186	Solyc10g046930.1.1	0	0	0	2301
15187	Solyc10g046970.1.1	0	0	0	1281
15188	Solyc10g047000.1.1	0	0	0	1053
15189	Solyc10g047050.1.1	0	0	0	2316
15190	Solyc10g047090.1.1	0	0	0	300
15191	Solyc10g047120.1.1	0	0	0	1446
15192	Solyc10g047130.1.1	0	0	0	720
15193	Solyc10g047140.1.1	0	0	0	1848
15194	Solyc10g047200.1.1	0	0	0	330
15195	Solyc10g047210.1.1	0	0	0	504
15196	Solyc10g047220.1.1	0	0	0	708
15197	Solyc10g047250.1.1	0	0	0	270
15198	Solyc10g047260.1.1	0	0	0	192
15199	Solyc10g047270.1.1	0	0	0	2556
15200	Solyc10g047290.1.1	0	0	0	846
15201	Solyc10g047300.1.1	0	0	0	1797
15202	Solyc10g047320.1.1	0	0	0	2658
15203	Solyc10g047350.1.1	0	0	0	1155
15204	Solyc10g047360.1.1	0	0	0	591
15205	Solyc10g047370.1.1	0	0	0	1200
15206	Solyc10g047390.1.1	0	0	0	261
15207	Solyc10g047400.1.1	0	1	1	348
15208	Solyc10g047410.1.1	0	0	0	897
15209	Solyc10g047420.1.1	0	1	1	363
15210	Solyc10g047430.1.1	0	0	0	222
15211	Solyc10g047440.1.1	0	0	0	948
15212	Solyc10g047460.1.1	0	0	0	186
15213	Solyc10g047470.1.1	0	0	0	279
15214	Solyc10g047540.1.1	0	0	0	2571
15215	Solyc10g047630.1.1	0	0	0	1233
15216	Solyc10g047640.1.1	0	0	0	936
15217	Solyc10g047650.1.1	0	0	0	426
15218	Solyc10g047670.1.1	0	0	0	1680
15219	Solyc10g047840.1.1	0	0	0	3042
15220	Solyc10g047890.1.1	0	0	0	684
15221	Solyc10g047900.1.1	0	0	0	267
15222	Solyc10g047930.1.1	0	0	0	594
15223	Solyc10g047950.1.1	0	0	0	885
15224	Solyc10g047960.1.1	0	0	0	777
15225	Solyc10g048050.1.1	0	0	0	324
15226	Solyc10g048060.1.1	0	0	0	444
15227	Solyc10g048180.1.1	0	0	0	1284
15228	Solyc10g048190.1.1	0	0	0	417
15229	Solyc10g049210.1.1	0	0	0	1395
15230	Solyc10g049360.1.1	0	0	0	1137
15231	Solyc10g049420.1.1	0	0	0	246
15232	Solyc10g049470.1.1	0	0	0	501
15233	Solyc10g049530.1.1	0	0	0	2196
15234	Solyc10g049570.1.1	0	0	0	1566
15235	Solyc10g049590.1.1	0	0	0	312
15236	Solyc10g049600.1.1	0	0	0	1158
15237	Solyc10g049620.1.1	0	0	0	1167
15238	Solyc10g049630.1.1	0	0	0	1143
15239	Solyc10g049640.1.1	0	0	0	1473
15240	Solyc10g049650.1.1	0	0	0	585
15241	Solyc10g049660.1.1	0	0	0	1836
15242	Solyc10g049710.1.1	0	0	0	1155
15243	Solyc10g049740.1.1	0	0	0	2463
15244	Solyc10g049750.1.1	0	0	0	360
15245	Solyc10g049760.1.1	0	0	0	222
15246	Solyc10g049790.1.1	0	0	0	696
15247	Solyc10g049820.1.1	0	0	0	165
15248	Solyc10g049850.1.1	0	0	0	939
15249	Solyc10g049870.1.1	0	0	0	519
15250	Solyc10g049890.1.1	0	0	0	1788
15251	Solyc10g049960.1.1	0	0	0	894
15252	Solyc10g049970.1.1	0	0	0	804
15253	Solyc10g050010.1.1	0	0	0	3009
15254	Solyc10g050060.1.1	0	0	0	753
15255	Solyc10g050070.1.1	0	0	0	1821
15256	Solyc10g050110.1.1	1	0	1	1329
15257	Solyc10g050160.1.1	0	0	0	738
15258	Solyc10g050170.1.1	0	0	0	2181
15259	Solyc10g050210.1.1	0	0	0	1167
15260	Solyc10g050230.1.1	0	0	0	1296
15261	Solyc10g050260.1.1	0	0	0	1746
15262	Solyc10g050440.1.1	0	0	0	189
15263	Solyc10g050540.1.1	0	1	1	2226
15264	Solyc10g050840.1.1	0	0	0	1998
15265	Solyc10g050850.1.1	0	0	0	1029
15266	Solyc10g050860.1.1	0	0	0	1287
15267	Solyc10g050870.1.1	1	0	1	675
15268	Solyc10g050890.1.1	0	0	0	1755
15269	Solyc10g050910.1.1	0	0	0	210
15270	Solyc10g050920.1.1	0	0	0	276
15271	Solyc10g051010.1.1	0	0	0	1482
15272	Solyc10g051070.1.1	0	0	0	480
15273	Solyc10g051090.1.1	0	0	0	2526
15274	Solyc10g051110.1.1	0	0	0	2205
15275	Solyc10g051140.1.1	0	0	0	1938
15276	Solyc10g051150.1.1	0	0	0	888
15277	Solyc10g051200.1.1	0	0	0	1686
15278	Solyc10g051270.1.1	0	0	0	771
15279	Solyc10g051300.1.1	0	0	0	564
15280	Solyc10g051310.1.1	0	0	0	828
15281	Solyc10g051340.1.1	0	0	0	1416
15282	Solyc10g051350.1.1	0	0	0	690
15283	Solyc10g051380.1.1	0	0	0	393
15284	Solyc10g051390.1.1	0	0	0	357
15285	Solyc10g052410.1.1	0	0	0	609
15286	Solyc10g052420.1.1	0	0	0	1728
15287	Solyc10g052430.1.1	0	0	0	156
15288	Solyc10g052470.1.1	0	0	0	267
15289	Solyc10g052510.1.1	0	0	0	927
15290	Solyc10g052630.1.1	0	0	0	2430
15291	Solyc10g052660.1.1	0	0	0	327
15292	Solyc10g052740.1.1	0	0	0	408
15293	Solyc10g052750.1.1	0	0	0	189
15294	Solyc10g052790.1.1	0	0	0	444
15295	Solyc10g052880.1.1	0	0	0	1437
15296	Solyc10g053880.1.1	0	0	0	156
15297	Solyc10g053970.1.1	0	0	0	1872
15298	Solyc10g054000.1.1	0	0	0	231
15299	Solyc10g054010.1.1	0	0	0	492
15300	Solyc10g054030.1.1	0	0	0	1251
15301	Solyc10g054060.1.1	0	0	0	312
15302	Solyc10g054070.1.1	0	0	0	564
15303	Solyc10g054080.1.1	0	0	0	3198
15304	Solyc10g054100.1.1	0	0	0	204
15305	Solyc10g054280.1.1	0	0	0	741
15306	Solyc10g054320.1.1	0	0	0	768
15307	Solyc10g054330.1.1	0	0	0	786
15308	Solyc10g054400.1.1	0	0	0	831
15309	Solyc10g054420.1.1	0	0	0	684
15310	Solyc10g054430.1.1	0	0	0	330
15311	Solyc10g054440.1.1	0	0	0	2124
15312	Solyc10g054460.1.1	0	0	0	675
15313	Solyc10g054470.1.1	0	0	0	228
15314	Solyc10g054480.1.1	0	1	1	915
15315	Solyc10g054520.1.1	0	0	0	228
15316	Solyc10g054530.1.1	0	0	0	753
15317	Solyc10g054560.1.1	0	0	0	495
15318	Solyc10g054570.1.1	0	0	0	495
15319	Solyc10g054590.1.1	0	0	0	495
15320	Solyc10g054660.1.1	0	0	0	129
15321	Solyc10g054680.1.1	0	0	0	1080
15322	Solyc10g054690.1.1	0	0	0	834
15323	Solyc10g054730.1.1	0	0	0	1329
15324	Solyc10g054780.1.1	0	0	0	1041
15325	Solyc10g054840.1.1	0	0	0	984
15326	Solyc10g054850.1.1	0	0	0	816
15327	Solyc10g054860.1.1	0	0	0	6168
15328	Solyc10g054880.1.1	0	0	0	780
15329	Solyc10g054910.1.1	0	0	0	519
15330	Solyc10g054930.1.1	0	0	0	1023
15331	Solyc10g055240.1.1	0	0	0	957
15332	Solyc10g055260.1.1	0	0	0	1473
15333	Solyc10g055350.1.1	0	0	0	279
15334	Solyc10g055390.1.1	0	0	0	1602
15335	Solyc10g055400.1.1	0	0	0	231
15336	Solyc10g055410.1.1	0	0	0	822
15337	Solyc10g055450.1.1	0	0	0	5541
15338	Solyc10g055460.1.1	0	0	0	150
15339	Solyc10g055490.1.1	0	0	0	360
15340	Solyc10g055510.1.1	0	0	0	1437
15341	Solyc10g055520.1.1	0	0	0	480
15342	Solyc10g055540.1.1	0	0	0	504
15343	Solyc10g055560.1.1	0	0	0	813
15344	Solyc10g055610.1.1	0	0	0	453
15345	Solyc10g055620.1.1	0	0	0	771
15346	Solyc10g055630.1.1	0	0	0	852
15347	Solyc10g055640.1.1	0	0	0	933
15348	Solyc10g055650.1.1	0	0	0	1020
15349	Solyc10g055660.1.1	0	0	0	462
15350	Solyc10g055670.1.1	0	0	0	1440
15351	Solyc10g055680.1.1	0	0	0	1074
15352	Solyc10g055700.1.1	0	0	0	1380
15353	Solyc10g055710.1.1	0	0	0	2925
15354	Solyc10g055720.1.1	0	0	0	1692
15355	Solyc10g055770.1.1	0	0	0	1335
15356	Solyc10g061830.1.1	0	1	1	192
15357	Solyc10g061880.1.1	0	0	0	435
15358	Solyc10g061930.1.1	0	0	0	501
15359	Solyc10g061940.1.1	0	0	0	354
15360	Solyc10g061950.1.1	0	0	0	252
15361	Solyc10g061960.1.1	0	0	0	1470
15362	Solyc10g061970.1.1	0	0	0	279
15363	Solyc10g061990.1.1	0	0	0	576
15364	Solyc10g062020.1.1	0	0	0	762
15365	Solyc10g062050.1.1	0	0	0	240
15366	Solyc10g062060.1.1	0	0	0	312
15367	Solyc10g062160.1.1	0	0	0	1758
15368	Solyc10g062180.1.1	0	0	0	2226
15369	Solyc10g062200.1.1	0	0	0	432
15370	Solyc10g062220.1.1	0	0	0	486
15371	Solyc10g062330.1.1	0	0	0	906
15372	Solyc10g062340.1.1	0	0	0	2289
15373	Solyc10g074350.1.1	0	0	0	645
15374	Solyc10g074440.1.1	0	0	0	969
15375	Solyc10g074470.1.1	0	0	0	2412
15376	Solyc10g074500.1.1	0	0	0	1122
15377	Solyc10g074510.1.1	0	0	0	186
15378	Solyc10g074520.1.1	0	0	0	909
15379	Solyc10g074540.1.1	0	0	0	1035
15380	Solyc10g074560.1.1	0	0	0	1827
15381	Solyc10g074570.1.1	0	0	0	1674
15382	Solyc10g074580.1.1	0	0	0	1146
15383	Solyc10g074590.1.1	0	0	0	1104
15384	Solyc10g074600.1.1	0	0	0	510
15385	Solyc10g074610.1.1	0	0	0	405
15386	Solyc10g074630.1.1	0	0	0	582
15387	Solyc10g074640.1.1	0	0	0	1308
15388	Solyc10g074650.1.1	0	0	0	2085
15389	Solyc10g074680.1.1	0	0	0	2481
15390	Solyc10g074690.1.1	0	0	0	1308
15391	Solyc10g074700.1.1	0	0	0	1242
15392	Solyc10g074710.1.1	0	0	0	1281
15393	Solyc10g074720.1.1	0	0	0	912
15394	Solyc10g074740.1.1	0	0	0	600
15395	Solyc10g074790.1.1	0	0	0	1275
15396	Solyc10g074810.1.1	0	0	0	1434
15397	Solyc10g074820.1.1	0	1	1	951
15398	Solyc10g074850.1.1	0	0	0	840
15399	Solyc10g074860.1.1	0	0	0	72
15400	Solyc10g074870.1.1	0	0	0	849
15401	Solyc10g074880.1.1	0	0	0	1080
15402	Solyc10g074890.1.1	0	0	0	2718
15403	Solyc10g074900.1.1	0	0	0	2727
15404	Solyc10g074910.1.1	0	0	0	768
15405	Solyc10g074920.1.1	0	0	0	1350
15406	Solyc10g074930.1.1	0	0	0	1428
15407	Solyc10g074940.1.1	0	0	0	3975
15408	Solyc10g074970.1.1	0	0	0	1281
15409	Solyc10g074980.1.1	0	0	0	1875
15410	Solyc10g074990.1.1	0	0	0	315
15411	Solyc10g075020.1.1	0	0	0	690
15412	Solyc10g075030.1.1	0	0	0	2640
15413	Solyc10g075040.1.1	0	0	0	1596
15414	Solyc10g075050.1.1	0	0	0	351
15415	Solyc10g075080.1.1	0	0	0	369
15416	Solyc10g075100.1.1	0	0	0	345
15417	Solyc10g075160.1.1	0	0	0	435
15418	Solyc10g076170.1.1	0	0	0	537
15419	Solyc10g076180.1.1	0	0	0	966
15420	Solyc10g076250.1.1	0	0	0	1437
15421	Solyc10g076260.1.1	0	0	0	1629
15422	Solyc10g076270.1.1	0	0	0	1851
15423	Solyc10g076290.1.1	0	0	0	2028
15424	Solyc10g076300.1.1	0	0	0	594
15425	Solyc10g076350.1.1	0	0	0	411
15426	Solyc10g076360.1.1	0	0	0	675
15427	Solyc10g076420.1.1	0	0	0	513
15428	Solyc10g076450.1.1	0	0	0	2850
15429	Solyc10g076510.1.1	0	0	0	1812
15430	Solyc10g076530.1.1	0	0	0	1512
15431	Solyc10g076540.1.1	0	0	0	237
15432	Solyc10g076550.1.1	0	0	0	1233
15433	Solyc10g076590.1.1	0	1	1	1092
15434	Solyc10g076600.1.1	0	0	0	1320
15435	Solyc10g076690.1.1	0	0	0	723
15436	Solyc10g076700.1.1	0	0	0	663
15437	Solyc10g076710.1.1	0	0	0	1806
15438	Solyc10g076730.1.1	0	0	0	633
15439	Solyc10g076750.1.1	0	0	0	384
15440	Solyc10g076760.1.1	0	0	0	1131
15441	Solyc10g076790.1.1	0	0	0	1458
15442	Solyc10g076800.1.1	0	0	0	1404
15443	Solyc10g076810.1.1	0	0	0	654
15444	Solyc10g076860.1.1	0	0	0	909
15445	Solyc10g076870.1.1	0	0	0	3024
15446	Solyc10g076890.1.1	0	0	0	822
15447	Solyc10g076900.1.1	0	0	0	1506
15448	Solyc10g076910.1.1	0	0	0	3858
15449	Solyc10g076920.1.1	0	0	0	852
15450	Solyc10g076930.1.1	0	0	0	708
15451	Solyc10g076990.1.1	0	0	0	2226
15452	Solyc10g077000.1.1	0	0	0	2538
15453	Solyc10g077010.1.1	0	0	0	450
15454	Solyc10g077020.1.1	0	0	0	2100
15455	Solyc10g077030.1.1	1	0	1	750
15456	Solyc10g077040.1.1	0	0	0	1215
15457	Solyc10g077050.1.1	0	0	0	1449
15458	Solyc10g077070.1.1	0	0	0	2145
15459	Solyc10g077090.1.1	0	0	0	429
15460	Solyc10g077100.1.1	0	0	0	1377
15461	Solyc10g077110.1.1	0	0	0	1119
15462	Solyc10g077120.1.1	0	0	0	564
15463	Solyc10g077130.1.1	0	0	0	618
15464	Solyc10g077140.1.1	0	0	0	2205
15465	Solyc10g078150.1.1	0	0	0	597
15466	Solyc10g078160.1.1	0	0	0	1500
15467	Solyc10g078180.1.1	0	0	0	1866
15468	Solyc10g078190.1.1	0	0	0	1830
15469	Solyc10g078220.1.1	0	0	0	1521
15470	Solyc10g078230.1.1	0	0	0	1530
15471	Solyc10g078240.1.1	0	0	0	1530
15472	Solyc10g078280.2.1	0	0	0	1482
15473	Solyc10g078290.1.1	0	0	0	1983
15474	Solyc10g078300.1.1	0	0	0	1029
15475	Solyc10g078310.1.1	0	0	0	873
15476	Solyc10g078320.1.1	0	1	1	2964
15477	Solyc10g078330.1.1	0	0	0	1272
15478	Solyc10g078340.1.1	0	0	0	1443
15479	Solyc10g078350.1.1	0	0	0	1230
15480	Solyc10g078370.1.1	0	0	0	1785
15481	Solyc10g078390.1.1	0	0	0	1725
15482	Solyc10g078400.1.1	0	0	0	1203
15483	Solyc10g078410.1.1	0	0	0	1170
15484	Solyc10g078430.1.1	0	0	0	1065
15485	Solyc10g078440.1.1	0	0	0	426
15486	Solyc10g078450.1.1	0	0	0	135
15487	Solyc10g078470.1.1	0	0	0	1542
15488	Solyc10g078480.1.1	0	0	0	1449
15489	Solyc10g078490.1.1	0	0	0	732
15490	Solyc10g078500.1.1	0	0	0	315
15491	Solyc10g078520.1.1	0	0	0	777
15492	Solyc10g078530.1.1	0	0	0	1308
15493	Solyc10g078540.1.1	0	0	0	585
15494	Solyc10g078550.1.1	0	0	0	1236
15495	Solyc10g078560.1.1	0	0	0	924
15496	Solyc10g078570.1.1	0	0	0	285
15497	Solyc10g078580.1.1	0	0	0	183
15498	Solyc10g078590.1.1	0	0	0	747
15499	Solyc10g078620.1.1	0	0	0	648
15500	Solyc10g078630.1.1	0	0	0	198
15501	Solyc10g078660.1.1	0	0	0	501
15502	Solyc10g078680.1.1	0	0	0	2265
15503	Solyc10g078690.1.1	0	0	0	627
15504	Solyc10g078700.1.1	0	0	0	1119
15505	Solyc10g078710.1.1	0	0	0	408
15506	Solyc10g078730.1.1	0	0	0	1203
15507	Solyc10g078740.1.1	0	0	0	1179
15508	Solyc10g078750.1.1	0	0	0	882
15509	Solyc10g078790.1.1	0	0	0	1908
15510	Solyc10g078800.1.1	0	0	0	3939
15511	Solyc10g078830.1.1	1	0	1	756
15512	Solyc10g078860.1.1	0	0	0	3462
15513	Solyc10g078880.1.1	0	0	0	3450
15514	Solyc10g078900.1.1	0	0	0	1230
15515	Solyc10g078910.1.1	0	0	0	2010
15516	Solyc10g078920.1.1	0	0	0	561
15517	Solyc10g078930.1.1	0	0	0	1056
15518	Solyc10g078950.1.1	0	0	0	1686
15519	Solyc10g078960.1.1	0	0	0	495
15520	Solyc10g079000.1.1	0	0	0	585
15521	Solyc10g079010.1.1	0	0	0	3765
15522	Solyc10g079050.1.1	0	0	0	1143
15523	Solyc10g079070.1.1	0	0	0	1086
15524	Solyc10g079080.1.1	0	0	0	519
15525	Solyc10g079090.1.1	0	0	0	873
15526	Solyc10g079110.1.1	0	0	0	1149
15527	Solyc10g079120.1.1	0	0	0	2112
15528	Solyc10g079130.1.1	0	0	0	1578
15529	Solyc10g079140.1.1	0	0	0	1218
15530	Solyc10g079160.1.1	0	0	0	1230
15531	Solyc10g079170.1.1	0	0	0	2667
15532	Solyc10g079190.1.1	0	0	0	1440
15533	Solyc10g079200.1.1	0	0	0	894
15534	Solyc10g079220.2.1	0	0	0	984
15535	Solyc10g079250.1.1	0	0	0	1188
15536	Solyc10g079260.1.1	0	0	0	693
15537	Solyc10g079280.1.1	0	0	0	933
15538	Solyc10g079290.1.1	0	0	0	2109
15539	Solyc10g079300.1.1	0	0	0	2820
15540	Solyc10g079310.1.1	0	0	0	627
15541	Solyc10g079350.1.1	0	0	0	1452
15542	Solyc10g079360.1.1	0	0	0	936
15543	Solyc10g079370.1.1	0	0	0	939
15544	Solyc10g079420.1.1	0	0	0	618
15545	Solyc10g079430.1.1	0	0	0	690
15546	Solyc10g079440.1.1	0	0	0	1275
15547	Solyc10g079450.1.1	0	0	0	1836
15548	Solyc10g079460.1.1	0	0	0	1485
15549	Solyc10g079470.2.1	0	0	0	1767
15550	Solyc10g079480.1.1	0	0	0	1503
15551	Solyc10g079490.1.1	0	0	0	1200
15552	Solyc10g079500.1.1	0	0	0	1494
15553	Solyc10g079510.1.1	0	0	0	3732
15554	Solyc10g079550.1.1	0	0	0	519
15555	Solyc10g079560.1.1	0	0	0	1305
15556	Solyc10g079580.1.1	0	0	0	606
15557	Solyc10g079590.1.1	0	0	0	957
15558	Solyc10g079600.1.1	0	0	0	684
15559	Solyc10g079610.1.1	0	0	0	1119
15560	Solyc10g079620.1.1	0	0	0	888
15561	Solyc10g079700.1.1	0	0	0	720
15562	Solyc10g079710.1.1	0	0	0	855
15563	Solyc10g079720.1.1	0	0	0	1410
15564	Solyc10g079730.1.1	0	0	0	4203
15565	Solyc10g079740.1.1	0	0	0	918
15566	Solyc10g079750.1.1	0	0	0	1467
15567	Solyc10g079770.1.1	0	0	0	1338
15568	Solyc10g079780.1.1	0	0	0	324
15569	Solyc10g079820.1.1	0	0	0	471
15570	Solyc10g079830.1.1	1	0	1	393
15571	Solyc10g079840.1.1	0	0	0	1239
15572	Solyc10g079850.1.1	0	0	0	3393
15573	Solyc10g079880.1.1	0	0	0	1317
15574	Solyc10g079890.1.1	0	0	0	1023
15575	Solyc10g079920.1.1	0	0	0	255
15576	Solyc10g079930.1.1	0	0	0	1314
15577	Solyc10g079950.1.1	0	0	0	1461
15578	Solyc10g079970.1.1	0	0	0	864
15579	Solyc10g079990.1.1	0	0	0	579
15580	Solyc10g080000.1.1	0	0	0	390
15581	Solyc10g080010.1.1	0	0	0	1554
15582	Solyc10g080020.1.1	0	0	0	1578
15583	Solyc10g080040.1.1	0	0	0	1782
15584	Solyc10g080070.1.1	0	0	0	1134
15585	Solyc10g080080.1.1	0	0	0	1632
15586	Solyc10g080090.1.1	0	0	0	2319
15587	Solyc10g080100.1.1	0	0	0	2838
15588	Solyc10g080110.1.1	0	0	0	1437
15589	Solyc10g080120.1.1	0	0	0	360
15590	Solyc10g080130.1.1	0	0	0	927
15591	Solyc10g080150.1.1	0	0	0	1188
15592	Solyc10g080160.1.1	0	0	0	1158
15593	Solyc10g080180.1.1	0	0	0	1500
15594	Solyc10g080190.1.1	0	0	0	231
15595	Solyc10g080200.1.1	0	0	0	819
15596	Solyc10g080220.1.1	0	0	0	1779
15597	Solyc10g080260.1.1	0	0	0	2094
15598	Solyc10g080280.1.1	0	0	0	870
15599	Solyc10g080290.1.1	0	0	0	144
15600	Solyc10g080300.1.1	0	0	0	375
15601	Solyc10g080320.1.1	0	0	0	1524
15602	Solyc10g080330.1.1	0	0	0	1146
15603	Solyc10g080350.1.1	0	0	0	5034
15604	Solyc10g080360.1.1	0	0	0	192
15605	Solyc10g080370.1.1	0	0	0	198
15606	Solyc10g080390.1.1	0	0	0	1896
15607	Solyc10g080400.1.1	0	0	0	696
15608	Solyc10g080420.1.1	0	0	0	1632
15609	Solyc10g080430.1.1	0	0	0	2325
15610	Solyc10g080440.1.1	0	0	0	1710
15611	Solyc10g080450.1.1	0	0	0	417
15612	Solyc10g080470.1.1	0	0	0	1056
15613	Solyc10g080480.1.1	0	0	0	870
15614	Solyc10g080490.1.1	0	0	0	891
15615	Solyc10g080500.1.1	0	0	0	1134
15616	Solyc10g080520.1.1	0	0	0	1209
15617	Solyc10g080530.1.1	0	0	0	984
15618	Solyc10g080550.1.1	0	1	1	1737
15619	Solyc10g080560.1.1	0	0	0	867
15620	Solyc10g080590.1.1	0	0	0	495
15621	Solyc10g080600.1.1	0	0	0	705
15622	Solyc10g080610.1.1	0	0	0	1035
15623	Solyc10g080630.1.1	0	0	0	4182
15624	Solyc10g080640.1.1	0	0	0	1902
15625	Solyc10g080660.1.1	0	0	0	672
15626	Solyc10g080680.1.1	0	0	0	624
15627	Solyc10g080690.1.1	0	0	0	1299
15628	Solyc10g080700.1.1	0	0	0	2130
15629	Solyc10g080710.1.1	0	0	0	1743
15630	Solyc10g080720.1.1	0	0	0	1227
15631	Solyc10g080730.1.1	0	0	0	774
15632	Solyc10g080740.1.1	0	0	0	2904
15633	Solyc10g080760.1.1	0	0	0	540
15634	Solyc10g080770.1.1	0	0	0	1353
15635	Solyc10g080780.1.1	0	0	0	810
15636	Solyc10g080800.1.1	0	0	0	786
15637	Solyc10g080810.1.1	0	0	0	882
15638	Solyc10g080870.2.1	0	0	0	1533
15639	Solyc10g080880.1.1	0	0	0	1761
15640	Solyc10g080890.1.1	0	0	0	873
15641	Solyc10g080900.1.1	0	0	0	864
15642	Solyc10g080910.1.1	0	0	0	189
15643	Solyc10g080930.1.1	0	0	0	1368
15644	Solyc10g080940.1.1	0	0	0	1359
15645	Solyc10g080950.1.1	0	0	0	1389
15646	Solyc10g080970.1.1	0	0	0	900
15647	Solyc10g080980.1.1	0	0	0	1152
15648	Solyc10g081010.1.1	0	0	0	1599
15649	Solyc10g081020.1.1	0	0	0	4929
15650	Solyc10g081030.1.1	0	0	0	600
15651	Solyc10g081040.1.1	0	0	0	588
15652	Solyc10g081050.1.1	0	0	0	930
15653	Solyc10g081060.1.1	0	0	0	672
15654	Solyc10g081070.1.1	0	0	0	2055
15655	Solyc10g081080.1.1	0	0	0	156
15656	Solyc10g081090.1.1	0	0	0	384
15657	Solyc10g081100.1.1	0	0	0	450
15658	Solyc10g081110.1.1	0	0	0	1005
15659	Solyc10g081120.1.1	0	0	0	2025
15660	Solyc10g081130.1.1	0	0	0	750
15661	Solyc10g081140.1.1	0	0	0	1779
15662	Solyc10g081150.1.1	0	0	0	1320
15663	Solyc10g081160.1.1	0	0	0	792
15664	Solyc10g081170.1.1	0	0	0	450
15665	Solyc10g081180.1.1	0	0	0	663
15666	Solyc10g081190.1.1	0	0	0	666
15667	Solyc10g081200.1.1	0	0	0	4416
15668	Solyc10g081210.1.1	0	0	0	270
15669	Solyc10g081220.1.1	0	0	0	561
